CLAVE_CLIENTE,UNIDAD_NEGOCIO,EMISORA_FONDO,CATEGORIA_OP,DESC_CE_FINANCIERO,SALDO_CONTRATO,SALDO_CLIENTE,DESC_TIPO_PERS,STATUS_BE
94094570,BANCO,MAXIMO,FONDO,PERSONAL ACTINVER,269949.49,386603.41,PERSONA FISICA,#N/A
92929553,BANCO,ACTIREN,FONDO,PERSONAL ACTINVER,5364.67,5364.67,PERSONA FISICA,#N/A
91924787,BANCO,IMPULSA,FONDO,JAL ZAPOPAN ANDARES BANCO,54079.7,54079.7,PERSONA FISICA,#N/A
95148011,BANCO,ACTIMED,FONDO,JAL ZAPOPAN PLAZA PATRIA,803243.99,803243.99,PERSONA FISICA,#N/A
96000914,BANCO,ACTIREN,FONDO,PERSONAL ACTINVER,195534.33,195839.26,PERSONA FISICA,#N/A
92326859,BANCO,ACTIMED,FONDO,CD MX MONTES URALES (CORPORATIVO),11396127.29,11396127.29,PERSONA FISICA,#N/A
90000621,BANCO,ACTIMED,FONDO,PERSONAL ACTINVER,57.98,120.48,PERSONA FISICA,#N/A
93791846,BANCO,ACTIMED,FONDO,AGS AGUASCALIENTES NTE 509,123361.35,123361.35,PERSONA FISICA,#N/A
92883156,BANCO,ACTIMED,FONDO,EDO MEX SATELITE,189847.78,189847.78,PERSONA FISICA,#N/A
93771020,BANCO,ACTIMED,FONDO,PERSONAL ACTINVER,17847.41,1425270.12,PERSONA FISICA,#N/A
94206281,BANCO,ACTIMED,FONDO,EDO MEX TECAMACHALCO,201544.43,201544.43,PERSONA FISICA,#N/A
92945344,BANCO,ACTIREN,FONDO,JAL ZAPOPAN MARIANO OTERO,725740.97,5421786.52,PERSONA FISICA,#N/A
95153839,BANCO,ACTIMED,FONDO,AGS AGUASCALIENTES NTE 509,1402,527858.76,PERSONA FISICA,#N/A
95912333,BANCO,ACTICOB,FONDO,JAL CHAPALA AJIJIC,43421.71,43421.71,PERSONA FISICA,#N/A
93172815,BANCO,ACTIMED,FONDO,CD MX SANTA FE GLEZ CAMARENA,1243570.23,1243570.23,PERSONA FISICA,#N/A
93593853,BANCO,IMPULSA,FONDO,JAL ZAPOPAN MARIANO OTERO,340628.64,340628.64,PERSONA FISICA,#N/A
91987990,BANCO,ACTIMED,FONDO,SON CIUDAD OBREGON MIGUEL ALEMAN,4130512.06,4130512.06,PERSONA FISICA,ENROLADO
93575942,BANCO,ACTIMED,FONDO,PERSONAL ACTINVER,81642.59,82076.17,PERSONA FISICA,#N/A
92408640,BANCO,ACTICOB,FONDO,CD MX MONTES URALES,172146.08,172146.08,PERSONA FISICA,#N/A
93797496,BANCO,ACTIMED,FONDO,JAL ZAPOPAN MARIANO OTERO,881481.79,881481.79,PERSONA FISICA,#N/A
93511558,BANCO,ALTERNA,FONDO,JAL ZAPOPAN PLAZA PATRIA,197423.42,197423.42,PERSONA FISICA,#N/A
92325620,BANCO,ACTICOB,FONDO,CD MX MONTES URALES,292661.38,292661.38,PERSONA FISICA,ENROLADO
93735314,BANCO,ALTERNA,FONDO,QRO JURICA,1259825.05,1259825.05,PERSONA FISICA,#N/A
91866277,BANCO,ACTIMED,FONDO,CD MX PATIO UNIVERSIDAD,726561.02,726561.02,PERSONA FISICA,#N/A
93512754,BANCO,ACTIREN,FONDO,EDO MEX TECAMACHALCO,355937.16,354831.54,PERSONA FISICA,ENROLADO
94547411,BANCO,ACTVIDA,FONDO,CD MX MONTES URALES,228559.24,228559.24,PERSONA FISICA,ENROLADO
91603860,BANCO,ACTIMED,FONDO,CD MX SANTA FE GLEZ CAMARENA,1192117.38,1192117.38,PERSONA FISICA,#N/A
94176559,BANCO,ACTIREN,FONDO,CD MX SANTA FE GLEZ CAMARENA,12561.96,264101.87,PERSONA FISICA,#N/A
95666434,BANCO,ACTIMED,FONDO,CD MX MONTES URALES,71808.42,71808.42,PERSONA FISICA,ENROLADO
95077574,BANCO,MAYA,FONDO,CD MX TERRAZA PEDREGAL,140602.17,140602.17,PERSONA FISICA,ENROLADO
91430280,BANCO,ACTIMED,FONDO,CD MX CORPORATIVO,394720.14,394720.14,PERSONA FISICA,#N/A
91029694,BANCO,ACTIMED,FONDO,JAL ZAPOPAN ANDARES BANCO,19649.25,19649.25,PERSONA FISICA,ENROLADO
93545820,BANCO,ACTIMED,FONDO,JAL ZAPOPAN MARIANO OTERO,602060.52,602060.52,PERSONA FISICA,#N/A
90691635,BANCO,ACTI500,FONDO,CD MX XOLA,615928.77,615928.77,PERSONA FISICA,ENROLADO
93716249,BANCO,ACTVIDA,FONDO,CD MX MONTES URALES,215478.09,215478.09,PERSONA FISICA,#N/A
93961605,BANCO,ACTIREN,FONDO,PERSONAL ACTINVER,144694.97,144694.97,PERSONA FISICA,#N/A
94250040,BANCO,ACTIMED,FONDO,YUC MERIDA PLAZA LUXUS ALTABRISA,783578.23,783578.23,PERSONA FISICA,ENROLADO
92815174,BANCO,ACTIMED,FONDO,BC TIJUANA PASEO,23799.62,233556.73,PERSONA FISICA,ENROLADO
94456191,BANCO,ACTIREN,FONDO,PERSONAL ACTINVER,198970.26,198970.26,PERSONA FISICA,#N/A
95689113,BANCO,ACTIMED,FONDO,CD MX TERRAZA PEDREGAL,214497.69,214497.69,PERSONA FISICA,ENROLADO
95537510,BANCO,ACTIMED,FONDO,CD MX ALTAVISTA,250338.22,250338.22,PERSONA FISICA,ENROLADO
95263430,BANCO,ACTIREN,FONDO,CD MX PATIO UNIVERSIDAD,6605.83,6605.83,PERSONA FISICA,ENROLADO
96135306,BANCO,ACTVIDA,FONDO,JAL ZAPOPAN PLAZA PATRIA,281626.86,281626.86,PERSONA FISICA,ENROLADO
93859718,BANCO,ACTIMED,FONDO,JAL ZAPOPAN MARIANO OTERO,625072.85,625072.85,PERSONA FISICA,#N/A
92204932,BANCO,ACTIMED,FONDO,JAL ZAPOPAN PLAZA PATRIA,273297.08,273297.08,PERSONA FISICA,ENROLADO
95411658,BANCO,ACTIMED,FONDO,JAL CHAPALA AJIJIC,204320.65,204320.65,PERSONA FISICA,ENROLADO
92603505,BANCO,MAYA,FONDO,EDO MEX TOLUCA V CARRANZA,1864948.77,1864948.77,PERSONA FISICA,#N/A
91519454,BANCO,ALTERNA,FONDO,CD MX PATIO UNIVERSIDAD,3876346.81,5047679.64,PERSONA FISICA,#N/A
93027829,BANCO,ACTICOB,FONDO,MOR CUERNAVACA DOMINGO DIEZ,344231.9,344231.9,PERSONA FISICA,ENROLADO
92296557,BANCO,OPTIMO,FONDO,CD MX MONTES URALES,2190.53,2190.53,PERSONA FISICA,ENROLADO
93095917,BANCO,ALTERNA,FONDO,CD MX MONTES URALES,436815.68,436815.68,PERSONA FISICA,#N/A
91119818,BANCO,IMPULSA,FONDO,CD MX SANTA FE GLEZ CAMARENA,551028.69,551028.69,PERSONA FISICA,#N/A
94166576,BANCO,ACTIREN,FONDO,PERSONAL ACTINVER,205295.16,205295.16,PERSONA FISICA,#N/A
93883478,BANCO,IMPULSA,FONDO,JAL ZAPOPAN MARIANO OTERO,1446067.71,2335508.71,PERSONA FISICA,#N/A
93883478,BANCO,IMPULSA,FONDO,JAL ZAPOPAN MARIANO OTERO,889406.81,2335508.71,PERSONA FISICA,#N/A
93694164,BANCO,ACTVIDA,FONDO,CD MX XOLA,95402.83,95402.83,PERSONA FISICA,ENROLADO
90589722,BANCO,ACTIMED,FONDO,JAL GDL ARCOS VALLARTA,240458.63,240458.63,PERSONA FISICA,ENROLADO
96158050,BANCO,ACTIMED,FONDO,YUC MERIDA PLAZA LUXUS ALTABRISA,80000,80000,PERSONA FISICA,#N/A
92713403,BANCO,SNX,FONDO,CD MX MONTES URALES,183433.18,183433.18,PERSONA FISICA,ENROLADO
94096914,BANCO,ACTIMED,FONDO,EDO MEX GT LOMAS VERDES,1792972.41,1792972.41,PERSONA FISICA,#N/A
92564293,BANCO,ACTIMED,FONDO,EDO MEX SATELITE,418281.23,418281.23,PERSONA MORAL,#N/A
96142450,BANCO,ACTIREN,FONDO,PERSONAL ACTINVER,17737.48,17737.48,PERSONA FISICA,#N/A
91143925,BANCO,ACTICOB,FONDO,BC TIJUANA PASEO,424163.26,424163.26,PERSONA FISICA,#N/A
91999029,BANCO,ACTIMED,FONDO,JAL ZAPOPAN MARIANO OTERO,55903.7,55903.7,PERSONA FISICA,#N/A
96153671,BANCO,ACTIREN,FONDO,JAL ZAPOPAN PLAZA PATRIA,474873.42,474873.42,PERSONA FISICA,#N/A
93086023,BANCO,ACTVIDA,FONDO,CD MX MONTES URALES,295088.32,295088.32,PERSONA FISICA,ENROLADO
95230199,BANCO,IMPULSA,FONDO,CD MX MONTES URALES,295462.25,295462.25,PERSONA FISICA,#N/A
93769990,BANCO,ACTIMED,FONDO,AGS AGUASCALIENTES NTE 509,18666.36,18666.36,PERSONA FISICA,#N/A
90783754,BANCO,IMPULSA,FONDO,JAL GDL FORUM TLAQUEPAQUE,75588.94,75588.94,PERSONA FISICA,#N/A
93915023,BANCO,ACTIREN,FONDO,PERSONAL ACTINVER,53088.31,53088.31,PERSONA FISICA,#N/A
91802728,BANCO,ACTIMED,FONDO,CD MX MONTES URALES,2018191.55,2018191.55,PERSONA FISICA,#N/A
95742961,BANCO,ACTIMED,FONDO,CD MX TERRAZA PEDREGAL,137875.79,0,PERSONA FISICA,ENROLADO
90630708,BANCO,ACTIREN,FONDO,EDO MEX SATELITE,68786.35,68786.35,PERSONA FISICA,ENROLADO
96094115,BANCO,ALTERNA,FONDO,PERSONAL ACTINVER,4702.14,4702.14,PERSONA FISICA,#N/A
95713707,BANCO,IMPULSA,FONDO,PUE CHOLULA CITY ANGELOPOLIS,340459.18,340459.18,PERSONA FISICA,#N/A
95222550,BANCO,MAXIMO,FONDO,PERSONAL ACTINVER,124787.88,125221.79,PERSONA FISICA,#N/A
93260016,BANCO,ALTERNA,FONDO,CD MX MONTES URALES,37250.94,37250.94,PERSONA FISICA,ENROLADO
92499722,BANCO,ACTIMED,FONDO,JAL ZAPOPAN MARIANO OTERO,59261.71,59261.71,PERSONA FISICA,#N/A
93626695,BANCO,ACTIREN,FONDO,CD MX PATIO UNIVERSIDAD,572520.85,572520.85,PERSONA FISICA,#N/A
92869924,BANCO,ACTIREN,FONDO,JAL ZAPOPAN MARIANO OTERO,64708.26,64708.26,PERSONA FISICA,#N/A
95262150,BANCO,ALTERNA,FONDO,YUC MERIDA PLAZA LUXUS ALTABRISA,345152.96,345152.96,PERSONA FISICA,ENROLADO
94168366,BANCO,IMPULSA,FONDO,JAL ZAPOPAN PLAZA PATRIA,387629.36,387629.36,PERSONA FISICA,#N/A
90774233,BANCO,IMPULSA,FONDO,JAL GDL ARCOS VALLARTA,1376504.34,1376504.34,PERSONA FISICA,#N/A
96101316,BANCO,ALTERNA,FONDO,CD MX MONTES URALES,246516.36,246516.36,PERSONA FISICA,ENROLADO
94057080,BANCO,ACTIMED,FONDO,CD MX JULIO VERNE POLANCO,63943.32,63943.32,PERSONA FISICA,ENROLADO
95707014,BANCO,ACTIMED,FONDO,PERSONAL ACTINVER,447.04,447.04,PERSONA FISICA,#N/A
91727453,BANCO,ACTIMED,FONDO,PERSONAL ACTINVER,512944.35,512944.35,PERSONA FISICA,#N/A
95147468,BANCO,IMPULSA,FONDO,CD MX LINDAVISTA,1382505.45,1382505.45,PERSONA FISICA,ENROLADO
92924505,BANCO,ACTIVAR,FONDO,QRO JURICA,741319.22,741319.22,PERSONA FISICA,#N/A
90001918,BANCO,ACTIMED,FONDO,CD MX SANTA FE BANCO PB,9872.98,183428.84,PERSONA FISICA,#N/A
94245032,BANCO,ACTIMED,FONDO,JAL ZAPOPAN MARIANO OTERO,40005.22,40005.22,PERSONA FISICA,#N/A
93133759,BANCO,ACTIREN,FONDO,CD MX MONTES URALES,445309.71,445309.71,PERSONA FISICA,ENROLADO
92395110,BANCO,ACTIMED,FONDO,CD MX MONTES URALES,74445.4,74445.4,PERSONA FISICA,#N/A
91897066,BANCO,IMPULSA,FONDO,CD MX ALTAVISTA,628147.04,628147.04,PERSONA FISICA,#N/A
92946540,BANCO,SALUD,FONDO,CD MX MONTES URALES,290274.05,290274.05,PERSONA FISICA,ENROLADO
95944070,BANCO,ALTERNA,FONDO,PERSONAL ACTINVER,131700.29,131700.29,PERSONA FISICA,#N/A
95999223,BANCO,ACTIMED,FONDO,EDO MEX TECAMACHALCO,162903.22,162903.22,PERSONA FISICA,ENROLADO
93569671,BANCO,ACTIMED,FONDO,PERSONAL ACTINVER,262955.85,429737.14,PERSONA FISICA,#N/A
90426644,BANCO,ALTERNA,FONDO,PERSONAL ACTINVER,6839.36,6839.36,PERSONA FISICA,#N/A
93801801,BANCO,ACTIG+,FONDO,PERSONAL ACTINVER,698500.92,740004.11,PERSONA FISICA,#N/A
91413559,BANCO,ACTIMED,FONDO,EDO MEX METEPEC PLAZA IZAR,689571.54,689571.54,PERSONA FISICA,ENROLADO
90928847,BANCO,IMPULSA,FONDO,JAL CHAPALA AJIJIC,10224.93,10224.93,PERSONA FISICA,#N/A
91244756,BANCO,ACTIMED,FONDO,CD MX PATIO UNIVERSIDAD,235556.75,235556.75,PERSONA FISICA,#N/A
90738048,BANCO,ACTIMED,FONDO,CD MX MONTES URALES,437124.5,437124.5,PERSONA FISICA,#N/A
91280388,BANCO,ACTIREN,FONDO,MICH MOR AV LAZARO CARDENAS,253480.43,253480.43,PERSONA FISICA,#N/A
96140561,BANCO,ACTIMED,FONDO,CD MX TERRAZA PEDREGAL,370541.39,370541.39,PERSONA FISICA,ENROLADO
90821752,BANCO,ACTIGOB,FONDO,SIN CENTRO FINANCIERO,110910976.8,110910976.8,PERSONA MORAL,#N/A
91655381,BANCO,IMPULSA,FONDO,CD MX MONTES URALES,92175.35,92175.35,PERSONA FISICA,#N/A
93687069,BANCO,ACTIMED,FONDO,JAL ZAPOPAN PLAZA PATRIA,726224.01,726224.01,PERSONA FISICA,#N/A
91101907,BANCO,ACTIMED,FONDO,CD MX MONTES URALES,262827.21,262827.21,PERSONA FISICA,ENROLADO
95723227,BANCO,ACTIMED,FONDO,JAL GDL FORUM TLAQUEPAQUE,157028,157028,PERSONA FISICA,#N/A
92637560,BANCO,ACTICRE,FONDO,EDO MEX VALLE DORADO,334877.31,334877.31,PERSONA FISICA,#N/A
91663070,BANCO,ALTERNA,FONDO,EDO MEX SATELITE,81944.82,183494.11,PERSONA FISICA,#N/A
95271813,BANCO,ACTIREN,FONDO,PERSONAL ACTINVER,70.94,84.32,PERSONA FISICA,#N/A
95786745,BANCO,ACTVIDA,FONDO,JAL GDL FORUM TLAQUEPAQUE,109288.88,109288.88,PERSONA FISICA,#N/A
95087508,BANCO,ACTIMED,FONDO,JAL ZAPOPAN MARIANO OTERO,87267.4,87267.4,PERSONA FISICA,#N/A
94912540,BANCO,ACTIREN,FONDO,PERSONAL ACTINVER,936075,936075,PERSONA FISICA,#N/A
93795938,BANCO,ACTIMED,FONDO,PERSONAL ACTINVER,133750.96,321497.18,PERSONA FISICA,#N/A
93818953,BANCO,IMPULSA,FONDO,JAL ZAPOPAN PLAZA PATRIA,352526.68,352526.68,PERSONA FISICA,#N/A
91120550,BANCO,ACTIGOB,FONDO,CD MX XOLA,1938455.95,1938455.95,PERSONA FISICA,ENROLADO
95062154,BANCO,ACTIREN,FONDO,EDO MEX TECAMACHALCO,77885.73,77885.73,PERSONA FISICA,ENROLADO
93762698,BANCO,IMPULSA,FONDO,JAL ZAPOPAN MARIANO OTERO,303037.82,303037.82,PERSONA FISICA,#N/A
93937175,BANCO,PROTEGE,FONDO,JAL ZAPOPAN MARIANO OTERO,472994.08,472994.08,PERSONA FISICA,#N/A
91612549,BANCO,ACTIREN,FONDO,MOR CUERNAVACA DOMINGO DIEZ,161858.48,161858.48,PERSONA MORAL,#N/A
95648663,BANCO,ACTVIDA,FONDO,EDO MEX SATELITE,647445.39,647445.39,PERSONA FISICA,#N/A
91432872,BANCO,ACTVIDA,FONDO,QROO CANCUN PLAZA HOLLYWOOD,65331.62,65331.62,PERSONA FISICA,ENROLADO
90452939,BANCO,ACTIGOB,FONDO,JAL ZAPOPAN MARIANO OTERO,62428.17,62428.17,PERSONA FISICA,#N/A
92787712,BANCO,ALTERNA,FONDO,CD MX MONTES URALES,54362.67,54362.67,PERSONA FISICA,#N/A
93463750,BANCO,ACTIREN,FONDO,EDO MEX GT LOMAS VERDES,1062280.31,1062280.31,PERSONA FISICA,#N/A
91132662,BANCO,ALTERNA,FONDO,CD MX PATIO UNIVERSIDAD,1535102.35,1535102.35,PERSONA FISICA,#N/A
91946137,BANCO,ACTIMED,FONDO,PERSONAL ACTINVER,1221059.44,1221059.44,PERSONA FISICA,#N/A
90625500,BANCO,ALTERNA,FONDO,YUC MERIDA PLAZA LUXUS ALTABRISA,29260.62,29260.62,PERSONA FISICA,ENROLADO
94288347,BANCO,ACTIMED,FONDO,JAL ZAPOPAN ANDARES BANCO,125821.25,125821.25,PERSONA FISICA,#N/A
92613686,BANCO,ACTIPLU,FONDO,EDO MEX METEPEC PLAZA IZAR,60745.9,60745.9,PERSONA FISICA,#N/A
95692166,BANCO,ACTVIDA,FONDO,JAL ZAPOPAN PLAZA PATRIA,645279.02,645279.02,PERSONA FISICA,#N/A
93464154,BANCO,IMPULSA,FONDO,JAL ZAPOPAN PLAZA PATRIA,102145.67,102145.67,PERSONA FISICA,ENROLADO
90726324,BANCO,ALTERNA,FONDO,CD MX MONTES URALES,232356.54,232356.54,PERSONA FISICA,#N/A
91372110,BANCO,ACTIMED,FONDO,NL SAN PEDRO GOMEZ MORIN,117647.94,5176436.68,PERSONA FISICA,#N/A
93789147,BANCO,ALTERNA,FONDO,PERSONAL ACTINVER,1078150.45,6387194.1,PERSONA FISICA,#N/A
95216057,BANCO,ALTERNA,FONDO,CD MX XOLA,601509.57,601509.57,PERSONA FISICA,ENROLADO
94781416,BANCO,ACTIMED,FONDO,CD MX TERRAZA PEDREGAL,422143.82,422143.82,PERSONA FISICA,ENROLADO
90989765,BANCO,ACTIMED,FONDO,CD MX MONTES URALES,146612.68,146612.68,PERSONA FISICA,ENROLADO
96163456,BANCO,ACTIMED,FONDO,CD MX LINDAVISTA,32009,32009,PERSONA FISICA,#N/A
93173466,BANCO,IMPULSA,FONDO,CD MX MONTES URALES,50265.84,50265.84,PERSONA FISICA,#N/A
91786541,BANCO,ACTIG+,FONDO,JAL ZAPOPAN MARIANO OTERO,915670.27,916828.49,PERSONA FISICA,#N/A
90824996,BANCO,ACTIMED,FONDO,BC TIJUANA PASEO,203239.59,203239.59,PERSONA FISICA,ENROLADO
93926152,BANCO,ACTIMED,FONDO,QRO JURICA,7956601.39,7956601.39,PERSONA FISICA,#N/A
91660209,BANCO,ACTIMED,FONDO,CD MX PATIO UNIVERSIDAD,43019.46,43019.46,PERSONA FISICA,#N/A
93651404,BANCO,ACTIGOB,FONDO,JAL ZAPOPAN MARIANO OTERO,1139274.07,1139274.07,PERSONA FISICA,#N/A
91212951,BANCO,ACTI500,FONDO,CD MX XOLA,621623.25,857545.59,PERSONA FISICA,#N/A
93145431,BANCO,IMPULSA,FONDO,PUE CHOLULA CITY ANGELOPOLIS,295418.32,295418.32,PERSONA FISICA,ENROLADO
92025592,BANCO,ACTIMED,FONDO,EDO MEX TECAMACHALCO,264481.38,264481.38,PERSONA FISICA,ENROLADO
93534063,BANCO,IMPULSA,FONDO,CD MX TERRAZA PEDREGAL,309847.45,399695.52,PERSONA FISICA,ENROLADO
93237618,BANCO,ACTIREN,FONDO,PERSONAL ACTINVER,20463.35,20463.35,PERSONA FISICA,#N/A
94634359,BANCO,ALTERNA,FONDO,EDO MEX TECAMACHALCO,315448.96,315448.96,PERSONA FISICA,ENROLADO
93703809,BANCO,ACTIMED,FONDO,JAL ZAPOPAN MARIANO OTERO,202591.87,202591.87,PERSONA FISICA,#N/A
91010256,BANCO,ACTICOB,FONDO,CD MX XOLA,165703.45,165703.45,PERSONA FISICA,ENROLADO
95829727,BANCO,ALTERNA,FONDO,EDO MEX TOLUCA V CARRANZA,351939.2,351939.2,PERSONA FISICA,#N/A
91074385,BANCO,ACTIMED,FONDO,JAL GDL FORUM TLAQUEPAQUE,147403.12,147403.12,PERSONA FISICA,ENROLADO
90910449,BANCO,ACTVIDA,FONDO,JAL ZAPOPAN ANDARES BANCO,201812.63,201812.63,PERSONA FISICA,#N/A
90794595,BANCO,ACTIMED,FONDO,CHIH CHIH AV DE LA JUVENTUD,5870.15,5870.15,PERSONA FISICA,#N/A
95693354,BANCO,ACTIMED,FONDO,TAMPS NUEVO LAREDO AV COLON,799181.88,799181.88,PERSONA FISICA,#N/A
91146811,BANCO,ACTIREN,FONDO,CD MX SANTA FE GLEZ CAMARENA,82624.11,82624.11,PERSONA FISICA,#N/A
94151909,BANCO,ACTIREN,FONDO,CD MX SANTA FE GLEZ CAMARENA,1206901.26,22826555.94,PERSONA FISICA,#N/A
92723469,BANCO,ACTIMED,FONDO,EDO MEX SATELITE,112660.92,112660.92,PERSONA FISICA,#N/A
91636712,BANCO,ACTIMED,FONDO,JAL GDL ARCOS VALLARTA,74950.71,74950.71,PERSONA FISICA,#N/A
94142742,BANCO,ACTIMED,FONDO,JAL ZAPOPAN MARIANO OTERO,858595.34,858595.34,PERSONA FISICA,#N/A
90620626,BANCO,ACTIMED,FONDO,NL SAN PEDRO VALLE,917168.45,917168.45,PERSONA FISICA,#N/A
94670965,BANCO,ACTIGOB,FONDO,CD MX SANTA FE GLEZ CAMARENA,1679083.05,1679083.05,PERSONA FISICA,#N/A
95483327,BANCO,ACTIREN,FONDO,JAL ZAPOPAN MARIANO OTERO,210434.81,210434.81,PERSONA FISICA,#N/A
94974185,BANCO,ACTIMED,FONDO,MICH MOR AV LAZARO CARDENAS,122122.49,122122.49,PERSONA FISICA,#N/A
93359412,BANCO,ACTIMED,FONDO,JAL ZAPOPAN MARIANO OTERO,42331.03,42331.03,PERSONA FISICA,#N/A
95635967,BANCO,ALTERNA,FONDO,JAL ZAPOPAN MARIANO OTERO,234492.25,234492.25,PERSONA FISICA,ENROLADO
93260180,BANCO,ALTERNA,FONDO,CD MX MONTES URALES,61599.62,61599.62,PERSONA FISICA,#N/A
90917485,BANCO,ACTIREN,FONDO,PERSONAL ACTINVER,7.41,7.41,PERSONA FISICA,#N/A
95536850,BANCO,ALTERNA,FONDO,PUE CHOLULA CITY ANGELOPOLIS,61299.02,61299.02,PERSONA FISICA,#N/A
94273059,BANCO,ACTIMED,FONDO,CD MX MONTES URALES,112536.11,112536.11,PERSONA FISICA,#N/A
93362184,BANCO,ALTERNA,FONDO,CD MX MONTES URALES,578313.96,578313.96,PERSONA FISICA,ENROLADO
96091830,BANCO,ACTIMED,FONDO,CD MX MONTES URALES,814635.53,814635.53,PERSONA FISICA,ENROLADO
93727386,BANCO,ACTIG+,FONDO,TAMPS NUEVO LAREDO AV COLON,67280164.83,67280164.83,PERSONA FISICA,#N/A
92971688,BANCO,ACTVIDA,FONDO,JAL ZAPOPAN PLAZA PATRIA,560643.23,560643.23,PERSONA FISICA,ENROLADO
94536893,BANCO,ACTIMED,FONDO,JAL ZAPOPAN MARIANO OTERO,122605.67,122605.67,PERSONA FISICA,#N/A
90777582,BANCO,ACTIMED,FONDO,JAL ZAPOPAN MARIANO OTERO,421696.3,421696.3,PERSONA FISICA,ENROLADO
94859121,BANCO,ACTIREN,FONDO,CD MX PATIO UNIVERSIDAD,103763.63,103763.63,PERSONA FISICA,#N/A
94266525,BANCO,ACTI500,FONDO,CD MX TERRAZA PEDREGAL,724667.89,724667.89,PERSONA FISICA,ENROLADO
91780429,BANCO,ACTIMED,FONDO,CD MX MONTES URALES,153689.98,153689.98,PERSONA FISICA,ENROLADO
91007088,BANCO,ACTIMED,FONDO,CD MX JULIO VERNE POLANCO,207869.06,207869.06,PERSONA MORAL,#N/A
95895348,BANCO,ACTIMED,FONDO,PERSONAL ACTINVER,2597.4,2597.4,PERSONA FISICA,#N/A
91077818,BANCO,ACTIREN,FONDO,CD MX TERRAZA PEDREGAL,87786.83,87786.83,PERSONA FISICA,ENROLADO
91068262,BANCO,ACTIMED,FONDO,JAL GDL PLAZA MEXICO,230444.94,230444.94,PERSONA FISICA,#N/A
90000340,BANCO,ACTIREN,FONDO,PERSONAL ACTINVER,513.98,513.98,PERSONA FISICA,#N/A
93371656,BANCO,PROTEGE,FONDO,PUE CHOLULA CITY ANGELOPOLIS,463310.04,463310.04,PERSONA FISICA,#N/A
93750347,BANCO,ACTIMED,FONDO,JAL ZAPOPAN MARIANO OTERO,158321.15,158321.15,PERSONA FISICA,#N/A
91277988,BANCO,ACTIREN,FONDO,NL SAN PEDRO GOMEZ MORIN,29922.78,29922.78,PERSONA FISICA,ENROLADO
93546786,BANCO,ALTERNA,FONDO,MICH MOR AV LAZARO CARDENAS,466969.97,815408.7,PERSONA FISICA,#N/A
92364959,BANCO,ACTIGOB,FONDO,PERSONAL ACTINVER,200866.94,200866.94,PERSONA FISICA,#N/A
95259875,BANCO,ACTIGOB,FONDO,PERSONAL ACTINVER,725.05,725.05,PERSONA FISICA,#N/A
91349787,BANCO,ACTIMED,FONDO,CD MX MONTES URALES,110229.75,110229.75,PERSONA FISICA,#N/A
94192663,BANCO,ACTIREN,FONDO,CD MX MONTES URALES,10649.89,10649.89,PERSONA FISICA,ENROLADO
94355062,BANCO,ACTIMED,FONDO,EDO MEX TECAMACHALCO,70601.93,70601.93,PERSONA FISICA,ENROLADO
96023213,BANCO,PROTEGE,FONDO,CD MX ALTAVISTA,648509.46,648509.46,PERSONA FISICA,#N/A
93808269,BANCO,ACTIMED,FONDO,EDO MEX TECAMACHALCO,556873.54,556873.54,PERSONA FISICA,#N/A
93726362,BANCO,ACTIMED,FONDO,JAL GDL FORUM TLAQUEPAQUE,47527.87,47979.78,PERSONA FISICA,ENROLADO
92243047,BANCO,ACTIMED,FONDO,PERSONAL ACTINVER,215560.12,215560.12,PERSONA FISICA,#N/A
92754308,BANCO,ACTIMED,FONDO,JAL ZAPOPAN MARIANO OTERO,5541.81,5541.81,PERSONA FISICA,#N/A
91037317,BANCO,ALTERNA,FONDO,CD MX SANTA FE BANCO PB,488594.52,488594.52,PERSONA FISICA,#N/A
95874764,BANCO,ACTIMED,FONDO,PERSONAL ACTINVER,6740.9,6740.9,PERSONA FISICA,#N/A
95567061,BANCO,ACTIMED,FONDO,NL SAN PEDRO GOMEZ MORIN,90305.43,90305.43,PERSONA FISICA,ENROLADO
96104781,BANCO,ACTIGOB,FONDO,EDO MEX VALLE DORADO,17948.93,1013156.61,PERSONA FISICA,#N/A
91279018,BANCO,ALTERNA,FONDO,JAL ZAPOPAN PLAZA PATRIA,403098.2,403098.2,PERSONA FISICA,#N/A
93714509,BANCO,IMPULSA,FONDO,JAL ZAPOPAN MARIANO OTERO,355210.13,377027.47,PERSONA FISICA,#N/A
91416792,BANCO,ACTIMED,FONDO,CD MX MONTES URALES,67751.29,67751.29,PERSONA FISICA,#N/A
91779843,BANCO,ACTIREN,FONDO,EDO MEX METEPEC PLAZA IZAR,194597.8,194597.8,PERSONA FISICA,#N/A
94116571,BANCO,ACTIREN,FONDO,PERSONAL ACTINVER,258681.75,258681.75,PERSONA FISICA,#N/A
92425180,BANCO,ACTIMED,FONDO,JAL ZAPOPAN ANDARES BANCO,2066486.31,2066486.31,PERSONA FISICA,#N/A
94227113,BANCO,ACTIMED,FONDO,CD MX ALTAVISTA,3128209.1,3128209.1,PERSONA FISICA,ENROLADO
92908672,BANCO,IMPULSA,FONDO,JAL CHAPALA AJIJIC,90637.31,90637.31,PERSONA FISICA,#N/A
95976098,BANCO,ACTIREN,FONDO,GTO LEON CERRO GORDO BANCO,579274.68,579274.68,PERSONA FISICA,ENROLADO
