CLAVE_CLIENTE,UNIDAD_NEGOCIO,EMISORA_FONDO,CATEGORIA_OP,SALDO_CONTRATO,SALDO_CLIENTE,DESC_TIPO_PERS,ENTIDAD_FEDERATIVA,GENERO,EDAD,STATUS_BE,DESC_CE_FINANCIERO,LAT,LONG
95312971,BANCO,ALTERNA,FONDO,75782.56,75782.56,PERSONA FISICA,EDOMEX,FEMENINO,31,ENROLADO,EDO MEX SATELITE,19.4969,99.7233
92801885,BANCO,IMPULSA,FONDO,246612.47,246612.47,PERSONA FISICA,CDMX,FEMENINO,61,#N/A,CD MX MONTES URALES,19.4285,99.1277
91080028,BANCO,ALTERNA,FONDO,875317.27,875317.27,PERSONA FISICA,JALISCO,MASCULINO,63,#N/A,JAL ZAPOPAN PLAZA PATRIA,20.6595,103.3494
91497107,BANCO,CUENTA_EJE,,183483.7,183483.7,PERSONA FISICA,CDMX,MASCULINO,50,ENROLADO,CD MX MONTES URALES,19.4285,99.1277
92233980,BANCO,ACTIMED,FONDO,21504.89,21504.89,PERSONA FISICA,JALISCO,FEMENINO,62,#N/A,JAL ZAPOPAN MARIANO OTERO,20.6595,103.3494
93947976,BANCO,ACTIREN,FONDO,38285.5,64876.32,PERSONA FISICA,CDMX,MASCULINO,36,#N/A,PERSONAL ACTINVER,19.4285,99.1277
95591525,BANCO,ACTVIDA,FONDO,203115.99,203115.99,PERSONA FISICA,JALISCO,FEMENINO,83,#N/A,JAL GDL FORUM TLAQUEPAQUE,20.6595,103.3494
94971504,BANCO,ACTIREN,FONDO,122562.51,122562.51,PERSONA FISICA,CDMX,FEMENINO,24,#N/A,PERSONAL ACTINVER,19.4285,99.1277
93902534,BANCO,ACTIMED,FONDO,16057.22,16057.22,PERSONA FISICA,EDOMEX,MASCULINO,59,ENROLADO,EDO MEX SATELITE,19.4969,99.7233
94262045,BANCO,CUENTA_EJE,,1660563.47,1660563.47,PERSONA FISICA,CDMX,FEMENINO,55,#N/A,CD MX SANTA FE BANCO PB,19.4285,99.1277
95927331,BANCO,ACTIGOB,FONDO,35091.58,35091.58,PERSONA FISICA,CDMX,MASCULINO,34,#N/A,PERSONAL ACTINVER,19.4285,99.1277
94820032,BANCO,ACTIMED,FONDO,107119.04,107119.04,PERSONA FISICA,CDMX,FEMENINO,72,ENROLADO,CD MX MONTES URALES,19.4285,99.1277
95231031,BANCO,ACTIMED,FONDO,224945.68,224945.68,PERSONA FISICA,EDOMEX,MASCULINO,80,ENROLADO,EDO MEX TECAMACHALCO,19.4969,99.7233
92841675,BANCO,ACTIREN,FONDO,264958.87,264958.87,PERSONA FISICA,CDMX,MASCULINO,42,#N/A,PERSONAL ACTINVER,19.4285,99.1277
94864949,BANCO,ALTERNA,FONDO,809755.14,809755.14,PERSONA FISICA,GUANAJUATO,FEMENINO,39,#N/A,GTO SMA CENTRO,21.019,101.2574
91284984,BANCO,CUENTA_EJE,,251433.93,251433.93,PERSONA FISICA,YUCATÁN,FEMENINO,60,#N/A,YUC MERIDA PLAZA LUXUS ALTABRISA,20.7099,89.0943
96156757,BANCO,ACTIMED,FONDO,231053.63,231053.63,PERSONA FISICA,JALISCO,MASCULINO,34,#N/A,JAL GDL PLAZA MEXICO,20.6595,103.3494
96023965,BANCO,ALTERNA,FONDO,165855.33,165855.33,PERSONA FISICA,CDMX,FEMENINO,38,ENROLADO,CD MX MONTES URALES,19.4285,99.1277
91964031,BANCO,ACTIMED,FONDO,1591981.74,1591981.74,PERSONA FISICA,JALISCO,MASCULINO,71,#N/A,JAL MARINA VALLARTA,20.6595,103.3494
93657708,BANCO,ACTIMED,FONDO,273964.73,273964.73,PERSONA FISICA,CDMX,FEMENINO,80,#N/A,CD MX ALTAVISTA,19.4285,99.1277
91902072,BANCO,IMPULSA,FONDO,103937.84,103937.84,PERSONA FISICA,CDMX,FEMENINO,82,ENROLADO,CD MX MONTES URALES,19.4285,99.1277
91290833,BANCO,ACTIREN,FONDO,303041.59,303041.59,PERSONA FISICA,JALISCO,MASCULINO,44,#N/A,JAL ZAPOPAN ANDARES BANCO,20.6595,103.3494
93481745,BANCO,ACTIREN,FONDO,212831,212831,PERSONA FISICA,JALISCO,MASCULINO,40,#N/A,JAL ZAPOPAN PLAZA PATRIA,20.6595,103.3494
93874626,BANCO,SURPAT,FONDO,1555969.09,1555969.09,PERSONA FISICA,CDMX,FEMENINO,50,#N/A,CD MX SANTA FE GLEZ CAMARENA,19.4285,99.1277
90845595,BANCO,ACTICOB,FONDO,86505.36,86505.36,PERSONA FISICA,JALISCO,FEMENINO,31,ENROLADO,JAL ZAPOPAN MARIANO OTERO,20.6595,103.3494
92266279,BANCO,CUENTA_EJE,,864301.87,864301.87,PERSONA FISICA,CDMX,FEMENINO,57,#N/A,CD MX PATIO UNIVERSIDAD,19.4285,99.1277
90558842,BANCO,ACTI500,FONDO,151505.98,151505.98,PERSONA FISICA,CDMX,MASCULINO,59,ENROLADO,CD MX SANTA FE GLEZ CAMARENA,19.4285,99.1277
91493684,BANCO,ACTIMED,FONDO,500438.38,500438.38,PERSONA FISICA,JALISCO,MASCULINO,72,#N/A,JAL ZAPOPAN MARIANO OTERO,20.6595,103.3494
95894010,BANCO,ACTIMED,FONDO,924799.39,1728354.76,PERSONA FISICA,CDMX,MASCULINO,54,#N/A,CD MX LINDAVISTA,19.4285,99.1277
91284810,BANCO,ACTIMED,FONDO,576075.53,576075.53,PERSONA FISICA,CDMX,FEMENINO,53,ENROLADO,CD MX MONTES URALES,19.4285,99.1277
95980124,BANCO,ACTIMED,FONDO,90846.84,106298.66,PERSONA FISICA,CDMX,MASCULINO,25,#N/A,PERSONAL ACTINVER,19.4285,99.1277
92934991,BANCO,CUENTA_EJE,,5252515.58,5252515.58,PERSONA FISICA,JALISCO,MASCULINO,94,#N/A,JAL MARINA VALLARTA,20.6595,103.3494
94586161,BANCO,ACTIMED,FONDO,208941.77,208941.77,PERSONA FISICA,EDOMEX,FEMENINO,61,#N/A,EDO MEX METEPEC PLAZA IZAR,19.4969,99.7233
91399519,BANCO,ACTIMED,FONDO,84892.76,84892.76,PERSONA FISICA,JALISCO,FEMENINO,52,#N/A,JAL ZAPOPAN MARIANO OTERO,20.6595,103.3494
93260867,BANCO,CUENTA_EJE,,3733304.4,3733304.4,PERSONA FISICA,QUINTANA ROO,FEMENINO,78,#N/A,QROO CANCUN PLAZA HOLLYWOOD,19.1817,88.4791
93097624,BANCO,ACTICRE,FONDO,308228.24,308228.24,PERSONA FISICA,CDMX,FEMENINO,52,#N/A,CD MX MONTES URALES (CORPORATIVO),19.4285,99.1277
94062981,BANCO,PROTEGE,FONDO,352079.97,352079.97,PERSONA FISICA,QUERETARO,MASCULINO,56,#N/A,QRO JURICA,20.5888,100.3899
92977222,BANCO,ACTVIDA,FONDO,117392.27,117392.27,PERSONA FISICA,JALISCO,FEMENINO,59,#N/A,JAL ZAPOPAN PLAZA PATRIA,20.6595,103.3494
94086121,BANCO,ACTICRE,FONDO,781417.53,1090597.76,PERSONA FISICA,AGUASCALIENTES,MASCULINO,63,#N/A,AGS AGUASCALIENTES NTE 509,21.8853,102.2916
90561325,BANCO,ACTIREN,FONDO,4922220.8,4922220.8,PERSONA FISICA,CDMX,MASCULINO,59,#N/A,CD MX SANTA FE BANCO PB,19.4285,99.1277
95652491,BANCO,ALTERNA,FONDO,396220.51,396220.51,PERSONA FISICA,CDMX,MASCULINO,37,ENROLADO,CD MX TERRAZA PEDREGAL,19.4285,99.1277
94203023,BANCO,CUENTA_EJE,,1002977.07,1002977.07,PERSONA FISICA,CDMX,MASCULINO,67,#N/A,CD MX MONTES URALES,19.4285,99.1277
93624294,BANCO,ACTIMED,FONDO,1743039.55,1743039.55,PERSONA FISICA,JALISCO,FEMENINO,52,ENROLADO,JAL ZAPOPAN MARIANO OTERO,20.6595,103.3494
92552702,BANCO,ACTIMED,FONDO,66433.51,66433.51,PERSONA FISICA,JALISCO,FEMENINO,54,#N/A,JAL ZAPOPAN PLAZA PATRIA,20.6595,103.3494
93534386,BANCO,ACTIGOB,FONDO,93965.23,527534.24,PERSONA FISICA,JALISCO,FEMENINO,54,#N/A,JAL ZAPOPAN PLAZA PATRIA,20.6595,103.3494
93806198,BANCO,ACTIREN,FONDO,390885.22,585543.59,PERSONA FISICA,CDMX,FEMENINO,71,#N/A,PERSONAL ACTINVER,19.4285,99.1277
92118892,BANCO,ACTIMED,FONDO,348128.08,348128.08,PERSONA FISICA,JALISCO,FEMENINO,49,#N/A,JAL ZAPOPAN MARIANO OTERO,20.6595,103.3494
91352617,BANCO,ACTIMED,FONDO,151498.52,151498.53,PERSONA FISICA,CDMX,FEMENINO,32,#N/A,PERSONAL ACTINVER,19.4285,99.1277
91683128,BANCO,EVEREST,FONDO,51567.08,51567.08,PERSONA FISICA,JALISCO,MASCULINO,40,#N/A,JAL ZAPOPAN MARIANO OTERO,20.6595,103.3494
93855120,BANCO,ACTIREN,FONDO,86169.58,86169.58,PERSONA FISICA,CDMX,MASCULINO,41,ENROLADO,CD MX PATIO UNIVERSIDAD,19.4285,99.1277
92245430,BANCO,ACTIMED,FONDO,467039.72,467039.72,PERSONA FISICA,JALISCO,MASCULINO,36,ENROLADO,JAL ZAPOPAN MARIANO OTERO,20.6595,103.3494
95729968,BANCO,ACTVIDA,FONDO,200539.53,200539.53,PERSONA FISICA,JALISCO,FEMENINO,56,ENROLADO,JAL GDL FORUM TLAQUEPAQUE,20.6595,103.3494
93038701,BANCO,ACTVIDA,FONDO,170532.18,170532.18,PERSONA FISICA,JALISCO,FEMENINO,40,#N/A,JAL ZAPOPAN MARIANO OTERO,20.6595,103.3494
94242450,BANCO,ACTIMED,FONDO,1662.2,1662.2,PERSONA FISICA,JALISCO,FEMENINO,44,#N/A,JAL ZAPOPAN MARIANO OTERO,20.6595,103.3494
92197144,BANCO,MAXIMO,FONDO,167315.58,167315.58,PERSONA FISICA,CDMX,FEMENINO,42,#N/A,PERSONAL ACTINVER,19.4285,99.1277
94017274,BANCO,ACTIMED,FONDO,131803.2,131803.2,PERSONA FISICA,CDMX,FEMENINO,66,#N/A,CD MX XOLA,19.4285,99.1277
91626010,BANCO,ACTIREN,FONDO,3087.59,4.84,PERSONA FISICA,CIUDAD DE MÉXICO,MASCULINO,54,#N/A,PERSONAL ACTINVER,19.4285,99.1277
94952025,BANCO,CUENTA_EJE,,668461.75,3193881.64,PERSONA FISICA,JALISCO,FEMENINO,72,#N/A,JAL ZAPOPAN PLAZA PATRIA,20.6595,103.3494
94952025,BANCO,CUENTA_EJE,,2525419.89,3193881.64,PERSONA FISICA,JALISCO,FEMENINO,72,#N/A,JAL ZAPOPAN PLAZA PATRIA,20.6595,103.3494
95160966,BANCO,IMPULSA,FONDO,183928.84,185699.27,PERSONA FISICA,JALISCO,FEMENINO,51,ENROLADO,JAL ZAPOPAN MARIANO OTERO,20.6595,103.3494
94690484,BANCO,ACTIMED,FONDO,47787.39,47787.39,PERSONA FISICA,CDMX,MASCULINO,51,#N/A,CD MX MONTES URALES,19.4285,99.1277
93524478,BANCO,MAXIMO,FONDO,541822.47,541822.47,PERSONA FISICA,CDMX,MASCULINO,39,#N/A,PERSONAL ACTINVER,19.4285,99.1277
92811728,BANCO,ACTIPLU,FONDO,133198.66,133198.66,PERSONA FISICA,CDMX,MASCULINO,47,ENROLADO,CD MX PATIO UNIVERSIDAD,19.4285,99.1277
91575704,BANCO,IMPULSA,FONDO,82327.92,82327.92,PERSONA FISICA,CDMX,FEMENINO,57,#N/A,CD MX MONTES URALES,19.4285,99.1277
92384536,BANCO,ACTVIDA,FONDO,48173.31,48173.31,PERSONA FISICA,CDMX,MASCULINO,59,#N/A,CD MX MONTES URALES,19.4285,99.1277
93492197,BANCO,ACTIMED,FONDO,41642.68,41642.68,PERSONA FISICA,JALISCO,FEMENINO,35,#N/A,JAL ZAPOPAN MARIANO OTERO,20.6595,103.3494
95884953,BANCO,ACTIMED,FONDO,830430.4,830430.4,PERSONA FISICA,JALISCO,MASCULINO,25,#N/A,JAL GDL FORUM TLAQUEPAQUE,20.6595,103.3494
94119229,BANCO,MAXIMO,FONDO,558971.76,558971.76,PERSONA FISICA,EDOMEX,FEMENINO,70,#N/A,EDO MEX SATELITE,19.4969,99.7233
90574484,BANCO,ACTIREN,FONDO,7002.47,7002.47,PERSONA FISICA,CDMX,FEMENINO,49,#N/A,PERSONAL ACTINVER,19.4285,99.1277
93370179,BANCO,ACTIMED,FONDO,1015727.34,1015727.34,PERSONA FISICA,CDMX,MASCULINO,50,#N/A,CD MX MONTES URALES (CORPORATIVO),19.4285,99.1277
93872026,BANCO,MAXIMO,FONDO,2079331.71,2099805.93,PERSONA FISICA,CDMX,MASCULINO,55,#N/A,PERSONAL ACTINVER,19.4285,99.1277
90048802,BANCO,ALTERNA,FONDO,98760.96,98760.96,PERSONA FISICA,CDMX,MASCULINO,28,#N/A,PERSONAL ACTINVER,19.4285,99.1277
91886564,BANCO,ACTIMED,FONDO,2232.11,2232.11,PERSONA FISICA,CDMX,FEMENINO,57,#N/A,CD MX SANTA FE GLEZ CAMARENA,19.4285,99.1277
95109005,BANCO,CUENTA_EJE,,25900,1327847.64,PERSONA FISICA,TAMAULIPAS,MASCULINO,62,#N/A,TAMPS NUEVO LAREDO AV COLON,24.2669,98.8363
93584092,BANCO,CUENTA_EJE,,0,892367.75,PERSONA FISICA,SINALOA,FEMENINO,60,#N/A,SIN MAZATLAN AV DEL MAR,25.8227,108.2217
93584092,BANCO,CUENTA_EJE,,892367.75,892367.75,PERSONA FISICA,SINALOA,FEMENINO,60,#N/A,SIN MAZATLAN AV DEL MAR,25.8227,108.2217
91164764,BANCO,DINAMO,FONDO,229231.24,229231.24,PERSONA FISICA,CDMX,MASCULINO,48,ENROLADO,CD MX PATIO UNIVERSIDAD,19.4285,99.1277
92748888,BANCO,ACTIMED,FONDO,707974.25,707974.25,PERSONA FISICA,CDMX,FEMENINO,48,#N/A,CD MX LINDAVISTA,19.4285,99.1277
93676872,BANCO,IMPULSA,FONDO,70113.66,70579.63,PERSONA FISICA,JALISCO,FEMENINO,33,ENROLADO,JAL GDL FORUM TLAQUEPAQUE,20.6595,103.3494
92199462,BANCO,ACTIPLU,FONDO,36369.24,36369.24,PERSONA FISICA,CDMX,FEMENINO,50,#N/A,CD MX XOLA,19.4285,99.1277
90576190,BANCO,ACTIREN,FONDO,1241387.39,1241387.39,PERSONA FISICA,JALISCO,MASCULINO,61,#N/A,JAL ZAPOPAN MARIANO OTERO,20.6595,103.3494
95114294,BANCO,ACTICOB,FONDO,294732.53,294732.53,PERSONA FISICA,JALISCO,FEMENINO,78,#N/A,JAL MARINA VALLARTA,20.6595,103.3494
92167972,BANCO,ALTERNA,FONDO,225137.47,225137.47,PERSONA FISICA,CDMX,FEMENINO,52,ENROLADO,CD MX TERRAZA PEDREGAL,19.4285,99.1277
95170023,BANCO,ALTERNA,FONDO,125661.91,125661.91,PERSONA FISICA,CDMX,MASCULINO,67,ENROLADO,CD MX LINDAVISTA,19.4285,99.1277
94010089,BANCO,ALTERNA,FONDO,226847.92,226847.92,PERSONA FISICA,CDMX,MASCULINO,71,ENROLADO,CD MX MONTES URALES,19.4285,99.1277
94122983,BANCO,ACTIMED,FONDO,135795.39,135795.39,PERSONA FISICA,JALISCO,FEMENINO,72,#N/A,JAL ZAPOPAN MARIANO OTERO,20.6595,103.3494
91679357,BANCO,ACTIMED,FONDO,870103.89,870103.89,PERSONA FISICA,CDMX,MASCULINO,55,#N/A,CD MX SANTA FE GLEZ CAMARENA,19.4285,99.1277
94960184,BANCO,ACTIMED,FONDO,644265.86,644265.86,PERSONA FISICA,EDOMEX,FEMENINO,55,ENROLADO,EDO MEX TECAMACHALCO,19.4969,99.7233
92530575,BANCO,EVEREST,FONDO,6602.6,6602.6,PERSONA FISICA,CDMX,FEMENINO,74,#N/A,CD MX PATIO UNIVERSIDAD,19.4285,99.1277
96094511,BANCO,ACTIMED,FONDO,9042.04,9042.04,PERSONA FISICA,CDMX,MASCULINO,31,ENROLADO,CD MX JULIO VERNE POLANCO,19.4285,99.1277
91808840,BANCO,ALTERNA,FONDO,582475.4,582475.4,PERSONA FISICA,EDOMEX,MASCULINO,52,ENROLADO,EDO MEX TECAMACHALCO,19.4969,99.7233
92052836,BANCO,ACTVIDA,FONDO,1612.8,1612.8,PERSONA FISICA,JALISCO,FEMENINO,65,#N/A,JAL CHAPALA AJIJIC,20.6595,103.3494
92118884,BANCO,ACTIREN,FONDO,500543.06,500543.06,PERSONA FISICA,CDMX,MASCULINO,76,#N/A,CD MX ALTAVISTA,19.4285,99.1277
93201762,BANCO,ALTERNA,FONDO,3690229.25,3690229.25,PERSONA FISICA,CDMX,FEMENINO,38,#N/A,CD MX SANTA FE GLEZ CAMARENA,19.4285,99.1277
94764214,BANCO,ALTERNA,FONDO,166933,166933,PERSONA FISICA,CDMX,FEMENINO,70,#N/A,CD MX MONTES URALES,19.4285,99.1277
93171841,BANCO,CUENTA_EJE,,0,0,PERSONA FISICA,CDMX,FEMENINO,43,#N/A,CD MX MONTES URALES,19.4285,99.1277
91637223,BANCO,DINAMO,FONDO,176109.94,176109.94,PERSONA FISICA,PUEBLA,FEMENINO,59,ENROLADO,PUE CHOLULA CITY ANGELOPOLIS,19.0414,98.2063
95653002,BANCO,IMPULSA,FONDO,327146.21,327146.21,PERSONA FISICA,CDMX,MASCULINO,51,ENROLADO,CD MX MONTES URALES,19.4285,99.1277
91960989,BANCO,ACTIREN,FONDO,1205945.85,1205945.85,PERSONA FISICA,CDMX,FEMENINO,58,#N/A,CD MX SANTA FE GLEZ CAMARENA,19.4285,99.1277
93516482,BANCO,ACTIGOB,FONDO,26008853.7,26008853.7,PERSONA MORAL,CDMX,SIN GENERO,PM,#N/A,PERSONAL ACTINVER,19.4285,99.1277
93818557,BANCO,ACTIMED,FONDO,326818.46,326818.46,PERSONA FISICA,CDMX,FEMENINO,68,#N/A,PERSONAL ACTINVER,19.4285,99.1277
94460110,BANCO,ACTIREN,FONDO,140781.66,140781.66,PERSONA FISICA,CDMX,MASCULINO,45,#N/A,PERSONAL ACTINVER,19.4285,99.1277
95225421,BANCO,ACTICOB,FONDO,285847.96,285847.96,PERSONA FISICA,CDMX,MASCULINO,57,ENROLADO,CD MX ALTAVISTA,19.4285,99.1277
90498940,BANCO,ACTIREN,FONDO,31115.49,31115.49,PERSONA FISICA,JALISCO,MASCULINO,44,#N/A,JAL ZAPOPAN MARIANO OTERO,20.6595,103.3494
94605177,BANCO,ALTERNA,FONDO,500652.34,500652.34,PERSONA FISICA,CDMX,FEMENINO,52,#N/A,CD MX SANTA FE GLEZ CAMARENA,19.4285,99.1277
95941944,BANCO,ALTERNA,FONDO,2154073.38,2154073.38,PERSONA FISICA,QUERETARO,MASCULINO,27,#N/A,QRO QUERETARO BERNARDO QUINTANA,20.5888,100.3899
91286955,BANCO,ACTIREN,FONDO,760409.96,760409.96,PERSONA FISICA,CDMX,FEMENINO,80,#N/A,CD MX JULIO VERNE POLANCO,19.4285,99.1277
95272035,BANCO,ALTERNA,FONDO,165180.11,165180.11,PERSONA FISICA,QUERETARO,MASCULINO,27,ENROLADO,QRO QUERETARO BERNARDO QUINTANA,20.5888,100.3899
91722082,BANCO,CUENTA_EJE,,399879.52,399879.52,PERSONA FISICA,CDMX,FEMENINO,85,#N/A,CD MX SANTA FE BANCO PB,19.4285,99.1277
91340869,BANCO,IMPULSA,FONDO,395338.27,395338.27,PERSONA FISICA,CDMX,FEMENINO,51,#N/A,CD MX XOLA,19.4285,99.1277
93697027,BANCO,ALTERNA,FONDO,2760866.48,4694285.75,PERSONA FISICA,EDOMEX,MASCULINO,65,#N/A,EDO MEX GT LOMAS VERDES,19.4969,99.7233
92814029,BANCO,ACTVIDA,FONDO,443147.62,443147.62,PERSONA FISICA,CDMX,FEMENINO,43,#N/A,CD MX ALTAVISTA,19.4285,99.1277
93123677,BANCO,ALTERNA,FONDO,419784.31,419784.31,PERSONA FISICA,CDMX,FEMENINO,63,ENROLADO,CD MX MONTES URALES,19.4285,99.1277
90001942,BANCO,ACTIREN,FONDO,31535.13,31735.83,PERSONA FISICA,CDMX,MASCULINO,56,#N/A,PERSONAL ACTINVER,19.4285,99.1277
91583369,BANCO,ACTIMED,FONDO,314637.44,314637.44,PERSONA FISICA,PUEBLA,MASCULINO,53,ENROLADO,PUE CHOLULA CITY ANGELOPOLIS,19.0414,98.2063
90000530,BANCO,CUENTA_EJE,,371.83,1374.07,PERSONA FISICA,CDMX,FEMENINO,51,#N/A,PERSONAL ACTINVER,19.4285,99.1277
91635870,BANCO,CUENTA_EJE,,3067895.23,3067895.23,PERSONA FISICA,EDOMEX,MASCULINO,78,#N/A,EDO MEX TECAMACHALCO,19.4969,99.7233
95922878,BANCO,ACTIREN,FONDO,2813614.35,2813614.35,PERSONA FISICA,EDOMEX,FEMENINO,92,#N/A,EDO MEX GT LOMAS VERDES,19.4969,99.7233
93374676,BANCO,ACTICRE,FONDO,16346.17,16346.17,PERSONA FISICA,JALISCO,FEMENINO,61,#N/A,JAL GDL ARCOS VALLARTA,20.6595,103.3494
93974541,BANCO,ACTIMED,FONDO,394887.57,1900283.76,PERSONA FISICA,CDMX,MASCULINO,57,#N/A,CD MX JULIO VERNE POLANCO,19.4285,99.1277
91961920,BANCO,ACTIMED,FONDO,322900.18,322900.18,PERSONA FISICA,CDMX,FEMENINO,63,#N/A,CD MX MONTES URALES,19.4285,99.1277
93428381,BANCO,SURCETE,FONDO,107302.82,107302.82,PERSONA FISICA,CDMX,MASCULINO,49,#N/A,CD MX MONTES URALES,19.4285,99.1277
92918275,BANCO,CUENTA_EJE,,309351.74,309351.74,PERSONA FISICA,JALISCO,FEMENINO,49,#N/A,JAL GDL ARCOS VALLARTA,20.6595,103.3494
95992400,BANCO,ACTVIDA,FONDO,983995.43,983995.43,PERSONA FISICA,JALISCO,FEMENINO,60,#N/A,JAL ZAPOPAN MARIANO OTERO,20.6595,103.3494
95097465,BANCO,CUENTA_EJE,,1699333.36,1699333.36,PERSONA FISICA,JALISCO,MASCULINO,67,#N/A,JAL ZAPOPAN PLAZA PATRIA,20.6595,103.3494
93364685,BANCO,ACTIMED,FONDO,557225.51,557225.51,PERSONA FISICA,JALISCO,FEMENINO,48,#N/A,JAL ZAPOPAN PLAZA PATRIA,20.6595,103.3494
95563789,BANCO,IMPULSA,FONDO,28879.71,28879.71,PERSONA FISICA,JALISCO,FEMENINO,22,#N/A,JAL ZAPOPAN MARIANO OTERO,20.6595,103.3494
92409309,BANCO,ACTIMED,FONDO,366741.15,366741.15,PERSONA FISICA,QUINTANA ROO,MASCULINO,53,#N/A,QROO CANCUN PLAZA HOLLYWOOD,19.1817,88.4791
94094570,BANCO,MAXIMO,FONDO,62987.62,386603.41,PERSONA FISICA,CDMX,FEMENINO,42,#N/A,PERSONAL ACTINVER,19.4285,99.1277
94094570,BANCO,ACTIG+,FONDO,53666.3,386603.41,PERSONA FISICA,CDMX,FEMENINO,42,#N/A,PERSONAL ACTINVER,19.4285,99.1277
94094570,BANCO,MAXIMO,FONDO,269949.49,386603.41,PERSONA FISICA,CDMX,FEMENINO,42,#N/A,PERSONAL ACTINVER,19.4285,99.1277
92929553,BANCO,ACTIREN,FONDO,5364.67,5364.67,PERSONA FISICA,CDMX,FEMENINO,39,#N/A,PERSONAL ACTINVER,19.4285,99.1277
95837274,BANCO,CUENTA_EJE,,60924.44,60924.44,PERSONA FISICA,CDMX,FEMENINO,39,ENROLADO,CD MX ALTAVISTA,19.4285,99.1277
91924787,BANCO,IMPULSA,FONDO,54079.7,54079.7,PERSONA FISICA,JALISCO,MASCULINO,52,#N/A,JAL ZAPOPAN ANDARES BANCO,20.6595,103.3494
95470043,BANCO,CUENTA_EJE,,8702.39,11800.88,PERSONA FISICA,CDMX,FEMENINO,59,ENROLADO,CD MX MONTES URALES,19.4285,99.1277
95148011,BANCO,ACTIMED,FONDO,803243.99,803243.99,PERSONA FISICA,JALISCO,MASCULINO,28,#N/A,JAL ZAPOPAN PLAZA PATRIA,20.6595,103.3494
96000914,BANCO,ACTIREN,FONDO,195534.33,195839.26,PERSONA FISICA,CDMX,FEMENINO,36,#N/A,PERSONAL ACTINVER,19.4285,99.1277
95857579,BANCO,CUENTA_EJE,,457967.89,457967.89,PERSONA MORAL,CDMX,SIN GENERO,PM,#N/A,CD MX ALTAVISTA,19.4285,99.1277
92326859,BANCO,ACTIMED,FONDO,11396127.29,11396127.29,PERSONA FISICA,CDMX,MASCULINO,60,#N/A,CD MX MONTES URALES (CORPORATIVO),19.4285,99.1277
90000621,BANCO,ACTIMED,FONDO,57.98,120.48,PERSONA FISICA,CDMX,MASCULINO,32,#N/A,PERSONAL ACTINVER,19.4285,99.1277
90720905,BANCO,CUENTA_EJE,,920883.43,920883.43,PERSONA FISICA,MICHOACÁN,MASCULINO,59,#N/A,MICH MOR AV LAZARO CARDENAS,19.5665,101.7068
93791846,BANCO,ACTIMED,FONDO,123361.35,123361.35,PERSONA FISICA,AGUASCALIENTES,FEMENINO,51,#N/A,AGS AGUASCALIENTES NTE 509,21.8853,102.2916
92883156,BANCO,ACTIMED,FONDO,189847.78,189847.78,PERSONA FISICA,EDOMEX,MASCULINO,70,#N/A,EDO MEX SATELITE,19.4969,99.7233
93771020,BANCO,ACTIMED,FONDO,17847.41,1425270.12,PERSONA FISICA,CDMX,FEMENINO,37,#N/A,PERSONAL ACTINVER,19.4285,99.1277
94111804,BANCO,CUENTA_EJE,,959934.68,959934.68,PERSONA FISICA,HIDALGO,FEMENINO,44,#N/A,HGO PACHUCA CAMINO REAL,20.0911,98.7624
94206281,BANCO,ACTIMED,FONDO,201544.43,201544.43,PERSONA FISICA,EDOMEX,FEMENINO,66,#N/A,EDO MEX TECAMACHALCO,19.4969,99.7233
92945344,BANCO,ACTIREN,FONDO,725740.97,5421786.52,PERSONA FISICA,JALISCO,MASCULINO,68,#N/A,JAL ZAPOPAN MARIANO OTERO,20.6595,103.3494
95153839,BANCO,ACTIMED,FONDO,1402,527858.76,PERSONA FISICA,AGUASCALIENTES,MASCULINO,39,#N/A,AGS AGUASCALIENTES NTE 509,21.8853,102.2916
95912333,BANCO,ACTICOB,FONDO,43421.71,43421.71,PERSONA FISICA,JALISCO,FEMENINO,45,#N/A,JAL CHAPALA AJIJIC,20.6595,103.3494
93172815,BANCO,ACTIMED,FONDO,1243570.23,1243570.23,PERSONA FISICA,CDMX,MASCULINO,49,#N/A,CD MX SANTA FE GLEZ CAMARENA,19.4285,99.1277
95809810,BANCO,CUENTA_EJE,,0,0,PERSONA FISICA,EDOMEX,FEMENINO,66,#N/A,EDO MEX METEPEC PLAZA IZAR,19.4969,99.7233
93593853,BANCO,IMPULSA,FONDO,340628.64,340628.64,PERSONA FISICA,JALISCO,MASCULINO,84,#N/A,JAL ZAPOPAN MARIANO OTERO,20.6595,103.3494
91987990,BANCO,ACTIMED,FONDO,4130512.06,4130512.06,PERSONA FISICA,SONORA,MASCULINO,44,ENROLADO,SON CIUDAD OBREGON MIGUEL ALEMAN,29.2972,110.3309
93575942,BANCO,ACTIMED,FONDO,81642.59,82076.17,PERSONA FISICA,CDMX,FEMENINO,60,#N/A,PERSONAL ACTINVER,19.4285,99.1277
92408640,BANCO,ACTICOB,FONDO,172146.08,172146.08,PERSONA FISICA,CDMX,FEMENINO,58,#N/A,CD MX MONTES URALES,19.4285,99.1277
93797496,BANCO,ACTIMED,FONDO,881481.79,881481.79,PERSONA FISICA,JALISCO,FEMENINO,86,#N/A,JAL ZAPOPAN MARIANO OTERO,20.6595,103.3494
