"date","device","failure","attribute1","attribute2","attribute3","attribute4","attribute5","attribute6","attribute7","attribute8","attribute9","l.attribute1","l.attribute2","l.attribute3","l.attribute4","l.attribute5","l.attribute6","l.attribute7","l.attribute8","l.attribute9"
2015-02-08,"S1F0LD15",0,183596592,0,0,0,6,310879,0,0,0,99001888,0,0,0,6,310879,0,0,0
2015-02-09,"S1F0LD15",0,228664016,0,0,0,6,310879,0,0,0,183596592,0,0,0,6,310879,0,0,0
2015-02-10,"S1F0LD15",0,64578440,0,0,0,6,310879,0,0,0,228664016,0,0,0,6,310879,0,0,0
2015-02-11,"S1F0LD15",0,87932712,0,0,0,6,310880,0,0,0,64578440,0,0,0,6,310879,0,0,0
2015-02-12,"S1F0LD15",0,81360192,0,0,0,6,310880,0,0,0,87932712,0,0,0,6,310880,0,0,0
2015-02-13,"S1F0LD15",0,160395856,0,0,0,6,310880,0,0,0,81360192,0,0,0,6,310880,0,0,0
2015-02-14,"S1F0LD15",0,181159832,0,0,0,6,310880,0,0,0,160395856,0,0,0,6,310880,0,0,0
2015-02-15,"S1F0LD15",0,150099024,0,0,0,6,310880,0,0,0,181159832,0,0,0,6,310880,0,0,0
2015-02-16,"S1F0LD15",0,210852328,0,0,0,6,310880,0,0,0,150099024,0,0,0,6,310880,0,0,0
2015-02-17,"S1F0LD15",0,5866792,0,0,0,6,310880,0,0,0,210852328,0,0,0,6,310880,0,0,0
2015-02-18,"S1F0LD15",0,26512168,0,0,0,6,310880,0,0,0,5866792,0,0,0,6,310880,0,0,0
2015-02-19,"S1F0LD15",0,32093752,0,0,0,6,310880,0,0,0,26512168,0,0,0,6,310880,0,0,0
2015-02-20,"S1F0LD15",0,100096320,0,0,0,6,310880,0,0,0,32093752,0,0,0,6,310880,0,0,0
2015-02-21,"S1F0LD15",0,114217912,0,0,0,6,310880,0,0,0,100096320,0,0,0,6,310880,0,0,0
2015-02-22,"S1F0LD15",0,148967184,0,0,0,6,310880,0,0,0,114217912,0,0,0,6,310880,0,0,0
2015-02-23,"S1F0LD15",0,185856792,0,0,0,6,310880,0,0,0,148967184,0,0,0,6,310880,0,0,0
2015-02-24,"S1F0LD15",0,174608008,0,0,0,6,310880,0,0,0,185856792,0,0,0,6,310880,0,0,0
2015-02-25,"S1F0LD15",0,184010488,0,0,0,6,310889,0,0,0,174608008,0,0,0,6,310880,0,0,0
2015-02-26,"S1F0LD15",0,164034800,0,0,0,6,310889,0,0,0,184010488,0,0,0,6,310889,0,0,0
2015-02-27,"S1F0LD15",0,76945736,0,0,0,6,310900,0,0,0,164034800,0,0,0,6,310889,0,0,0
2015-02-28,"S1F0LD15",0,211691856,0,0,0,6,310900,0,0,0,76945736,0,0,0,6,310900,0,0,0
2015-03-01,"S1F0LD15",0,60772376,0,0,0,6,310900,0,0,0,211691856,0,0,0,6,310900,0,0,0
2015-03-02,"S1F0LD15",0,129366096,0,0,0,6,310900,0,0,0,60772376,0,0,0,6,310900,0,0,0
2015-03-03,"S1F0LD15",0,131562040,0,0,0,6,310900,0,0,0,129366096,0,0,0,6,310900,0,0,0
2015-03-04,"S1F0LD15",0,159413504,0,0,0,6,310900,0,0,0,131562040,0,0,0,6,310900,0,0,0
2015-03-05,"S1F0LD15",0,133922048,0,0,0,6,310902,0,0,0,159413504,0,0,0,6,310900,0,0,0
2015-03-06,"S1F0LD15",0,194732104,0,0,0,6,310902,0,0,0,133922048,0,0,0,6,310902,0,0,0
2015-03-07,"S1F0LD15",0,14320440,0,0,0,6,310902,0,0,0,194732104,0,0,0,6,310902,0,0,0
2015-03-08,"S1F0LD15",0,13389320,0,0,0,6,310902,0,0,0,14320440,0,0,0,6,310902,0,0,0
2015-03-09,"S1F0LD15",0,147624560,0,0,0,6,310902,0,0,0,13389320,0,0,0,6,310902,0,0,0
2015-03-10,"S1F0LD15",0,104036632,0,0,0,6,310902,0,0,0,147624560,0,0,0,6,310902,0,0,0
2015-03-11,"S1F0LD15",0,147087592,0,0,0,6,310902,0,0,0,104036632,0,0,0,6,310902,0,0,0
2015-03-12,"S1F0LD15",0,155232208,0,0,0,6,310902,0,0,0,147087592,0,0,0,6,310902,0,0,0
2015-03-13,"S1F0LD15",0,220492224,0,0,0,6,310902,0,0,0,155232208,0,0,0,6,310902,0,0,0
2015-03-14,"S1F0LD15",0,131002856,0,0,0,6,310902,0,0,0,220492224,0,0,0,6,310902,0,0,0
2015-03-15,"S1F0LD15",0,142377984,0,0,0,6,310902,0,0,0,131002856,0,0,0,6,310902,0,0,0
2015-03-16,"S1F0LD15",0,164345336,0,0,0,6,310902,0,0,0,142377984,0,0,0,6,310902,0,0,0
2015-03-17,"S1F0LD15",0,189688128,0,0,0,6,310902,0,0,0,164345336,0,0,0,6,310902,0,0,0
2015-03-18,"S1F0LD15",0,161723240,0,0,0,6,310902,0,0,0,189688128,0,0,0,6,310902,0,0,0
2015-03-19,"S1F0LD15",0,157854896,0,0,0,6,310902,0,0,0,161723240,0,0,0,6,310902,0,0,0
2015-03-20,"S1F0LD15",0,118334360,0,0,0,6,310902,0,0,0,157854896,0,0,0,6,310902,0,0,0
2015-03-21,"S1F0LD15",0,36572992,0,0,0,6,310902,0,0,0,118334360,0,0,0,6,310902,0,0,0
2015-03-22,"S1F0LD15",0,2810184,0,0,0,6,310902,0,0,0,36572992,0,0,0,6,310902,0,0,0
2015-03-23,"S1F0LD15",0,33408632,0,0,0,6,310902,0,0,0,2810184,0,0,0,6,310902,0,0,0
2015-03-24,"S1F0LD15",0,199741760,0,0,0,6,310902,0,0,0,33408632,0,0,0,6,310902,0,0,0
2015-03-25,"S1F0LD15",0,174514824,0,0,0,6,310903,0,0,0,199741760,0,0,0,6,310902,0,0,0
2015-03-26,"S1F0LD15",0,178147664,0,0,0,6,310903,0,0,0,174514824,0,0,0,6,310903,0,0,0
2015-03-27,"S1F0LD15",0,59990048,0,0,0,6,310903,0,0,0,178147664,0,0,0,6,310903,0,0,0
2015-03-28,"S1F0LD15",0,28682752,0,0,0,6,310903,0,0,0,59990048,0,0,0,6,310903,0,0,0
2015-03-29,"S1F0LD15",0,220569952,0,0,0,6,310903,0,0,0,28682752,0,0,0,6,310903,0,0,0
2015-03-30,"S1F0LD15",0,218582048,0,0,0,6,310903,0,0,0,220569952,0,0,0,6,310903,0,0,0
2015-03-31,"S1F0LD15",0,141794560,0,0,0,6,310903,0,0,0,218582048,0,0,0,6,310903,0,0,0
2015-04-01,"S1F0LD15",0,22044240,0,0,0,6,310903,0,0,0,141794560,0,0,0,6,310903,0,0,0
2015-04-02,"S1F0LD15",0,239226208,0,0,0,6,310903,0,0,0,22044240,0,0,0,6,310903,0,0,0
2015-04-03,"S1F0LD15",0,105082128,0,0,0,6,310904,0,0,0,239226208,0,0,0,6,310903,0,0,0
2015-04-04,"S1F0LD15",0,237626872,0,0,0,6,310904,0,0,0,105082128,0,0,0,6,310904,0,0,0
2015-04-05,"S1F0LD15",0,19121384,0,0,0,6,310904,0,0,0,237626872,0,0,0,6,310904,0,0,0
2015-04-06,"S1F0LD15",0,207331376,0,0,0,6,310904,0,0,0,19121384,0,0,0,6,310904,0,0,0
2015-04-07,"S1F0LD15",0,153490944,0,0,0,6,310904,0,0,0,207331376,0,0,0,6,310904,0,0,0
2015-04-08,"S1F0LD15",0,100726208,0,0,0,6,310904,0,0,0,153490944,0,0,0,6,310904,0,0,0
2015-04-09,"S1F0LD15",0,88755696,0,0,0,6,310904,0,0,0,100726208,0,0,0,6,310904,0,0,0
2015-04-10,"S1F0LD15",0,216958808,0,0,0,6,310904,0,0,0,88755696,0,0,0,6,310904,0,0,0
2015-04-11,"S1F0LD15",0,211427344,0,0,0,6,310904,0,0,0,216958808,0,0,0,6,310904,0,0,0
2015-04-12,"S1F0LD15",0,176809304,0,0,0,6,310904,0,0,0,211427344,0,0,0,6,310904,0,0,0
2015-04-13,"S1F0LD15",0,105872400,0,0,0,6,310904,0,0,0,176809304,0,0,0,6,310904,0,0,0
2015-04-14,"S1F0LD15",0,244116560,0,0,0,6,310904,0,0,0,105872400,0,0,0,6,310904,0,0,0
2015-04-15,"S1F0LD15",0,92618072,0,0,0,6,310912,0,0,0,244116560,0,0,0,6,310904,0,0,0
2015-04-16,"S1F0LD15",0,177428160,0,0,0,6,310915,0,0,0,92618072,0,0,0,6,310912,0,0,0
2015-04-17,"S1F0LD15",0,11820600,0,0,0,6,310916,0,0,0,177428160,0,0,0,6,310915,0,0,0
2015-04-18,"S1F0LD15",0,118923536,0,0,0,6,310916,0,0,0,11820600,0,0,0,6,310916,0,0,0
2015-04-19,"S1F0LD15",0,221716784,0,0,0,6,310916,0,0,0,118923536,0,0,0,6,310916,0,0,0
2015-04-20,"S1F0LD15",0,108827584,0,0,0,6,310916,0,0,0,221716784,0,0,0,6,310916,0,0,0
2015-04-21,"S1F0LD15",0,228877152,0,0,0,6,310917,0,0,0,108827584,0,0,0,6,310916,0,0,0
2015-04-22,"S1F0LD15",0,150978784,0,0,0,6,310917,0,0,0,228877152,0,0,0,6,310917,0,0,0
2015-04-23,"S1F0LD15",0,222878224,0,0,0,6,310918,0,0,0,150978784,0,0,0,6,310917,0,0,0
2015-04-24,"S1F0LD15",0,90604960,0,0,0,6,310922,0,0,0,222878224,0,0,0,6,310918,0,0,0
2015-04-25,"S1F0LD15",0,1412120,0,0,0,6,310922,0,0,0,90604960,0,0,0,6,310922,0,0,0
2015-04-26,"S1F0LD15",0,103524216,0,0,0,6,310922,0,0,0,1412120,0,0,0,6,310922,0,0,0
2015-04-27,"S1F0LD15",0,193961480,0,0,0,6,310922,0,0,0,103524216,0,0,0,6,310922,0,0,0
2015-04-28,"S1F0LD15",0,163758200,0,0,0,6,310922,0,0,0,193961480,0,0,0,6,310922,0,0,0
2015-04-29,"S1F0LD15",0,69010448,0,0,0,6,311717,0,0,0,163758200,0,0,0,6,310922,0,0,0
2015-04-30,"S1F0LD15",0,109429264,0,0,0,6,312609,0,0,0,69010448,0,0,0,6,311717,0,0,0
2015-05-01,"S1F0LD15",0,45572928,0,0,0,6,312614,0,0,0,109429264,0,0,0,6,312609,0,0,0
2015-05-02,"S1F0LD15",0,230343336,0,0,0,6,312614,0,0,0,45572928,0,0,0,6,312614,0,0,0
2015-05-03,"S1F0LD15",0,204624168,0,0,0,6,312614,0,0,0,230343336,0,0,0,6,312614,0,0,0
2015-05-04,"S1F0LD15",0,194160416,0,0,0,6,312614,0,0,0,204624168,0,0,0,6,312614,0,0,0
2015-05-05,"S1F0LD15",0,190187256,0,0,0,6,312614,0,0,0,194160416,0,0,0,6,312614,0,0,0
2015-05-06,"S1F0LD15",0,129129952,0,0,0,6,312614,0,0,0,190187256,0,0,0,6,312614,0,0,0
2015-05-07,"S1F0LD15",0,126005456,0,0,0,6,312614,0,0,0,129129952,0,0,0,6,312614,0,0,0
2015-05-08,"S1F0LD15",0,91511384,0,0,0,6,312615,0,0,0,126005456,0,0,0,6,312614,0,0,0
2015-05-09,"S1F0LD15",0,96974824,0,0,0,6,312615,0,0,0,91511384,0,0,0,6,312615,0,0,0
2015-05-10,"S1F0LD15",0,143899632,0,0,0,6,312787,0,0,0,96974824,0,0,0,6,312615,0,0,0
2015-05-11,"S1F0LD15",0,161240352,0,0,0,6,313173,0,0,0,143899632,0,0,0,6,312787,0,0,0
2015-05-12,"S1F0LD15",0,141259064,0,0,0,6,313771,0,0,0,161240352,0,0,0,6,313173,0,0,0
2015-05-13,"S1F0LD15",0,80684272,0,0,0,6,313771,0,0,0,141259064,0,0,0,6,313771,0,0,0
2015-05-14,"S1F0LD15",0,181614712,0,0,0,6,314328,0,0,0,80684272,0,0,0,6,313771,0,0,0
2015-05-15,"S1F0LD15",0,200945184,0,0,0,6,315627,0,0,0,181614712,0,0,0,6,314328,0,0,0
2015-05-16,"S1F0LD15",0,111536760,0,0,0,6,316583,0,0,0,200945184,0,0,0,6,315627,0,0,0
2015-05-17,"S1F0LD15",0,24244456,0,0,0,6,316583,0,0,0,111536760,0,0,0,6,316583,0,0,0
2015-05-18,"S1F0LD15",0,140184176,0,0,0,6,316583,0,0,0,24244456,0,0,0,6,316583,0,0,0
2015-05-19,"S1F0LD15",0,184716496,0,0,0,6,317500,0,0,0,140184176,0,0,0,6,316583,0,0,0
2015-05-20,"S1F0LD15",0,197958424,0,0,0,6,318815,0,0,0,184716496,0,0,0,6,317500,0,0,0
2015-05-21,"S1F0LD15",0,212903424,0,0,0,6,320142,0,0,0,197958424,0,0,0,6,318815,0,0,0
2015-05-22,"S1F0LD15",0,225416808,0,0,0,6,321478,0,0,0,212903424,0,0,0,6,320142,0,0,0
2015-05-23,"S1F0LD15",0,238852912,0,0,0,6,322859,0,0,0,225416808,0,0,0,6,321478,0,0,0
2015-05-24,"S1F0LD15",0,139304800,0,0,1,6,323375,8,8,0,238852912,0,0,0,6,322859,0,0,0
2015-05-25,"S1F0LD15",0,148746680,0,0,1,6,323375,8,8,0,139304800,0,0,1,6,323375,8,8,0
2015-05-26,"S1F0LD15",0,116201864,0,0,1,6,323375,8,8,0,148746680,0,0,1,6,323375,8,8,0
2015-05-27,"S1F0LD15",0,77607480,0,0,1,6,323375,8,8,0,116201864,0,0,1,6,323375,8,8,0
2015-05-28,"S1F0LD15",0,52472376,0,0,1,6,323375,8,8,0,77607480,0,0,1,6,323375,8,8,0
2015-05-29,"S1F0LD15",0,39015552,0,0,1,6,323378,8,8,0,52472376,0,0,1,6,323375,8,8,0
2015-05-30,"S1F0LD15",0,15371672,0,0,1,6,323378,8,8,0,39015552,0,0,1,6,323378,8,8,0
2015-05-31,"S1F0LD15",0,192815816,0,0,1,6,323378,8,8,0,15371672,0,0,1,6,323378,8,8,0
2015-06-01,"S1F0LD15",0,218055512,0,0,1,6,323378,8,8,0,192815816,0,0,1,6,323378,8,8,0
2015-06-02,"S1F0LD15",0,146480800,0,0,1,6,323378,8,8,0,218055512,0,0,1,6,323378,8,8,0
2015-06-03,"S1F0LD15",0,43295040,0,0,1,6,323378,8,8,0,146480800,0,0,1,6,323378,8,8,0
2015-06-04,"S1F0LD15",0,3106328,0,0,1,6,323378,8,8,0,43295040,0,0,1,6,323378,8,8,0
2015-06-05,"S1F0LD15",0,35683896,0,0,1,6,323383,8,8,0,3106328,0,0,1,6,323378,8,8,0
2015-06-06,"S1F0LD15",0,220805664,0,0,1,6,323383,8,8,0,35683896,0,0,1,6,323383,8,8,0
2015-06-07,"S1F0LD15",0,147958888,0,0,1,6,323383,8,8,0,220805664,0,0,1,6,323383,8,8,0
2015-06-08,"S1F0LD15",0,86360096,0,0,1,6,323383,8,8,0,147958888,0,0,1,6,323383,8,8,0
2015-06-09,"S1F0LD15",0,206160344,0,0,1,6,323383,8,8,0,86360096,0,0,1,6,323383,8,8,0
2015-06-10,"S1F0LD15",0,97013880,0,0,1,6,323383,8,8,0,206160344,0,0,1,6,323383,8,8,0
2015-06-11,"S1F0LD15",0,2903416,0,0,1,6,323383,8,8,0,97013880,0,0,1,6,323383,8,8,0
2015-06-12,"S1F0LD15",0,103685344,0,0,1,6,324306,8,8,0,2903416,0,0,1,6,323383,8,8,0
2015-06-13,"S1F0LD15",0,6451008,0,0,1,6,324882,8,8,0,103685344,0,0,1,6,324306,8,8,0
2015-06-14,"S1F0LD15",0,228034984,0,0,1,6,324882,8,8,0,6451008,0,0,1,6,324882,8,8,0
2015-06-15,"S1F0LD15",0,135949728,0,0,1,6,324882,8,8,0,228034984,0,0,1,6,324882,8,8,0
2015-06-16,"S1F0LD15",0,107788968,0,0,1,6,324882,8,8,0,135949728,0,0,1,6,324882,8,8,0
2015-06-17,"S1F0LD15",0,42368112,0,0,1,6,324882,8,8,0,107788968,0,0,1,6,324882,8,8,0
2015-06-18,"S1F0LD15",0,171538584,0,0,1,6,324882,8,8,0,42368112,0,0,1,6,324882,8,8,0
2015-06-19,"S1F0LD15",0,156055072,0,0,1,6,324884,8,8,0,171538584,0,0,1,6,324882,8,8,0
2015-06-20,"S1F0LD15",0,107121728,0,0,1,6,324884,8,8,0,156055072,0,0,1,6,324884,8,8,0
2015-06-21,"S1F0LD15",0,85056736,0,0,1,6,324884,8,8,0,107121728,0,0,1,6,324884,8,8,0
2015-06-22,"S1F0LD15",0,81035368,0,0,1,6,324884,8,8,0,85056736,0,0,1,6,324884,8,8,0
2015-06-23,"S1F0LD15",0,81496352,0,0,1,6,324884,8,8,0,81035368,0,0,1,6,324884,8,8,0
2015-06-24,"S1F0LD15",0,9080400,0,0,1,6,324884,0,0,0,81496352,0,0,1,6,324884,8,8,0
2015-06-25,"S1F0LD15",0,127058272,0,0,1,6,324884,0,0,0,9080400,0,0,1,6,324884,0,0,0
2015-06-26,"S1F0LD15",0,132618008,0,0,1,6,324885,0,0,0,127058272,0,0,1,6,324884,0,0,0
2015-06-27,"S1F0LD15",0,241214416,0,0,1,6,325318,0,0,0,132618008,0,0,1,6,324885,0,0,0
2015-06-28,"S1F0LD15",0,8523800,0,0,1,6,326677,0,0,0,241214416,0,0,1,6,325318,0,0,0
2015-06-29,"S1F0LD15",0,24886024,0,0,1,6,328032,0,0,0,8523800,0,0,1,6,326677,0,0,0
2015-06-30,"S1F0LD15",0,170611560,8,0,1,6,328696,0,0,0,24886024,0,0,1,6,328032,0,0,0
2015-07-01,"S1F0LD15",0,114712360,8,0,1,6,328697,0,0,0,170611560,8,0,1,6,328696,0,0,0
2015-07-02,"S1F0LD15",0,89593208,8,0,1,6,328700,0,0,0,114712360,8,0,1,6,328697,0,0,0
2015-07-03,"S1F0LD15",0,35406392,8,0,1,6,328700,0,0,0,89593208,8,0,1,6,328700,0,0,0
2015-07-04,"S1F0LD15",0,14301664,8,0,1,6,328700,0,0,0,35406392,8,0,1,6,328700,0,0,0
2015-07-05,"S1F0LD15",0,218998360,8,0,1,6,328700,0,0,0,14301664,8,0,1,6,328700,0,0,0
2015-07-06,"S1F0LD15",0,201298288,8,0,1,6,328700,0,0,0,218998360,8,0,1,6,328700,0,0,0
2015-07-07,"S1F0LD15",0,208251512,8,0,1,6,328700,0,0,0,201298288,8,0,1,6,328700,0,0,0
2015-07-08,"S1F0LD15",0,188517192,8,0,1,6,328700,0,0,0,208251512,8,0,1,6,328700,0,0,0
2015-07-09,"S1F0LD15",0,16842416,8,0,1,6,329604,0,0,0,188517192,8,0,1,6,328700,0,0,0
2015-07-10,"S1F0LD15",0,31829224,136,0,1,6,330919,0,0,0,16842416,8,0,1,6,329604,0,0,0
2015-07-11,"S1F0LD15",0,189637416,152,0,1,6,331546,0,0,0,31829224,136,0,1,6,330919,0,0,0
2015-07-12,"S1F0LD15",0,147000704,184,0,1,6,331547,0,0,0,189637416,152,0,1,6,331546,0,0,0
2015-07-13,"S1F0LD15",0,149576600,184,0,1,6,331547,0,0,0,147000704,184,0,1,6,331547,0,0,0
2015-07-14,"S1F0LD15",0,208390328,184,0,1,6,331547,0,0,0,149576600,184,0,1,6,331547,0,0,0
2015-07-15,"S1F0LD15",0,214370320,216,0,1,6,331547,0,0,0,208390328,184,0,1,6,331547,0,0,0
2015-07-16,"S1F0LD15",0,10253680,216,0,1,6,331556,0,0,0,214370320,216,0,1,6,331547,0,0,0
2015-07-17,"S1F0LD15",0,37417016,216,0,1,6,331556,0,0,0,10253680,216,0,1,6,331556,0,0,0
2015-07-18,"S1F0LD15",0,37921400,240,0,1,6,331556,0,0,0,37417016,216,0,1,6,331556,0,0,0
2015-07-19,"S1F0LD15",0,174926496,392,0,1,6,331568,0,0,0,37921400,240,0,1,6,331556,0,0,0
2015-07-20,"S1F0LD15",1,241057576,4360,0,11,6,331568,8,8,0,174926496,392,0,1,6,331568,0,0,0
2015-01-02,"S1F0LD2C",0,188910528,0,0,0,12,437819,0,0,0,168591160,0,0,0,12,436503,0,0,0
2015-01-03,"S1F0LD2C",0,211304664,0,0,0,12,439145,0,0,0,188910528,0,0,0,12,437819,0,0,0
2015-01-04,"S1F0LD2C",0,236361248,0,0,0,12,440511,0,0,0,211304664,0,0,0,12,439145,0,0,0
2015-01-05,"S1F0LD2C",0,15169392,0,0,0,12,441844,0,0,0,236361248,0,0,0,12,440511,0,0,0
2015-01-06,"S1F0LD2C",0,35474640,0,0,0,12,443171,0,0,0,15169392,0,0,0,12,441844,0,0,0
2015-01-07,"S1F0LD2C",0,57846352,0,0,0,12,444541,0,0,0,35474640,0,0,0,12,443171,0,0,0
2015-01-08,"S1F0LD2C",0,77931816,0,0,0,12,445863,0,0,0,57846352,0,0,0,12,444541,0,0,0
2015-01-09,"S1F0LD2C",0,97545096,0,0,0,12,447161,0,0,0,77931816,0,0,0,12,445863,0,0,0
2015-01-10,"S1F0LD2C",0,117072688,0,0,0,12,448475,0,0,0,97545096,0,0,0,12,447161,0,0,0
2015-01-11,"S1F0LD2C",0,138863056,0,0,0,12,449822,0,0,0,117072688,0,0,0,12,448475,0,0,0
2015-01-12,"S1F0LD2C",0,160194936,0,0,0,12,451135,0,0,0,138863056,0,0,0,12,449822,0,0,0
2015-01-13,"S1F0LD2C",0,179350920,0,0,0,12,452450,0,0,0,160194936,0,0,0,12,451135,0,0,0
2015-01-14,"S1F0LD2C",0,203541296,0,0,0,12,453801,0,0,0,179350920,0,0,0,12,452450,0,0,0
2015-01-15,"S1F0LD2C",0,225751464,0,0,0,12,455108,0,0,0,203541296,0,0,0,12,453801,0,0,0
2015-01-16,"S1F0LD2C",0,3255464,0,0,0,12,456414,0,0,0,225751464,0,0,0,12,455108,0,0,0
2015-01-17,"S1F0LD2C",0,222837712,0,0,0,12,456506,0,0,0,3255464,0,0,0,12,456414,0,0,0
2015-01-18,"S1F0LD2C",0,172026808,0,0,0,12,456506,0,0,0,222837712,0,0,0,12,456506,0,0,0
2015-01-19,"S1F0LD2C",0,201561480,0,0,0,12,456506,0,0,0,172026808,0,0,0,12,456506,0,0,0
2015-01-20,"S1F0LD2C",0,158870976,0,0,0,12,456506,0,0,0,201561480,0,0,0,12,456506,0,0,0
2015-01-21,"S1F0LD2C",0,152100680,0,0,0,12,456506,0,0,0,158870976,0,0,0,12,456506,0,0,0
2015-01-22,"S1F0LD2C",0,98167800,0,0,0,13,456707,0,0,0,152100680,0,0,0,12,456506,0,0,0
2015-01-23,"S1F0LD2C",0,219418888,0,0,0,13,457382,0,0,0,98167800,0,0,0,13,456707,0,0,0
2015-01-24,"S1F0LD2C",0,227005304,0,0,0,13,457382,0,0,0,219418888,0,0,0,13,457382,0,0,0
2015-01-25,"S1F0LD2C",0,57228040,0,0,0,13,457382,0,0,0,227005304,0,0,0,13,457382,0,0,0
2015-01-26,"S1F0LD2C",0,74477344,0,0,0,13,458412,0,0,0,57228040,0,0,0,13,457382,0,0,0
2015-01-27,"S1F0LD2C",0,92962480,0,0,0,13,459738,0,0,0,74477344,0,0,0,13,458412,0,0,0
2015-01-28,"S1F0LD2C",0,107986520,0,0,0,13,461024,0,0,0,92962480,0,0,0,13,459738,0,0,0
2015-01-29,"S1F0LD2C",0,10735152,0,0,0,13,461523,0,0,0,107986520,0,0,0,13,461024,0,0,0
2015-01-30,"S1F0LD2C",0,27107000,0,0,0,13,461523,0,0,0,10735152,0,0,0,13,461523,0,0,0
2015-01-31,"S1F0LD2C",0,194337096,0,0,0,13,461528,0,0,0,27107000,0,0,0,13,461523,0,0,0
2015-02-01,"S1F0LD2C",0,167062448,0,0,0,13,461528,0,0,0,194337096,0,0,0,13,461528,0,0,0
2015-02-02,"S1F0LD2C",0,143608240,0,0,0,13,461528,0,0,0,167062448,0,0,0,13,461528,0,0,0
2015-02-03,"S1F0LD2C",0,43858664,0,0,0,13,461528,0,0,0,143608240,0,0,0,13,461528,0,0,0
2015-02-04,"S1F0LD2C",0,10743640,0,0,0,13,461700,0,0,0,43858664,0,0,0,13,461528,0,0,0
2015-02-05,"S1F0LD2C",0,226178688,0,0,0,13,461700,0,0,0,10743640,0,0,0,13,461700,0,0,0
2015-02-06,"S1F0LD2C",0,3622504,0,0,0,13,461700,0,0,0,226178688,0,0,0,13,461700,0,0,0
2015-02-07,"S1F0LD2C",0,156259904,0,0,0,13,461701,0,0,0,3622504,0,0,0,13,461700,0,0,0
2015-02-08,"S1F0LD2C",0,61950144,0,0,0,13,461701,0,0,0,156259904,0,0,0,13,461701,0,0,0
2015-02-09,"S1F0LD2C",0,59428400,0,0,0,13,461701,0,0,0,61950144,0,0,0,13,461701,0,0,0
2015-02-10,"S1F0LD2C",0,12631992,0,0,0,13,461701,0,0,0,59428400,0,0,0,13,461701,0,0,0
2015-02-11,"S1F0LD2C",0,198266800,0,0,0,13,461701,0,0,0,12631992,0,0,0,13,461701,0,0,0
2015-02-12,"S1F0LD2C",0,199985784,0,0,0,13,461707,0,0,0,198266800,0,0,0,13,461701,0,0,0
2015-02-13,"S1F0LD2C",0,108877248,0,0,0,13,461707,0,0,0,199985784,0,0,0,13,461707,0,0,0
2015-02-14,"S1F0LD2C",0,80961208,0,0,0,13,461707,0,0,0,108877248,0,0,0,13,461707,0,0,0
2015-02-15,"S1F0LD2C",0,164684440,0,0,0,13,463023,0,0,0,80961208,0,0,0,13,461707,0,0,0
2015-02-16,"S1F0LD2C",0,196457504,0,0,0,13,464379,0,0,0,164684440,0,0,0,13,463023,0,0,0
2015-02-17,"S1F0LD2C",0,230704984,0,0,0,13,465723,0,0,0,196457504,0,0,0,13,464379,0,0,0
2015-02-18,"S1F0LD2C",0,15237000,0,0,0,13,466349,0,0,0,230704984,0,0,0,13,465723,0,0,0
2015-02-19,"S1F0LD2C",0,99740376,0,0,0,13,466635,0,0,0,15237000,0,0,0,13,466349,0,0,0
2015-02-20,"S1F0LD2C",0,106964872,0,0,0,13,467231,0,0,0,99740376,0,0,0,13,466635,0,0,0
2015-02-21,"S1F0LD2C",0,36640392,0,0,0,13,467231,0,0,0,106964872,0,0,0,13,467231,0,0,0
2015-02-22,"S1F0LD2C",0,205384552,0,0,0,13,467231,0,0,0,36640392,0,0,0,13,467231,0,0,0
2015-02-23,"S1F0LD2C",0,14895680,0,0,0,13,467231,0,0,0,205384552,0,0,0,13,467231,0,0,0
2015-02-24,"S1F0LD2C",0,146977904,0,0,0,13,467231,0,0,0,14895680,0,0,0,13,467231,0,0,0
2015-02-25,"S1F0LD2C",0,52883600,0,0,0,13,467240,0,0,0,146977904,0,0,0,13,467231,0,0,0
2015-02-26,"S1F0LD2C",0,178019944,0,0,0,13,467245,0,0,0,52883600,0,0,0,13,467240,0,0,0
2015-02-27,"S1F0LD2C",0,38217312,0,0,0,13,467256,0,0,0,178019944,0,0,0,13,467245,0,0,0
2015-02-28,"S1F0LD2C",0,197688360,0,0,0,13,467256,0,0,0,38217312,0,0,0,13,467256,0,0,0
2015-03-01,"S1F0LD2C",0,127896728,0,0,0,13,467256,0,0,0,197688360,0,0,0,13,467256,0,0,0
2015-03-02,"S1F0LD2C",0,131411448,0,0,0,13,467256,0,0,0,127896728,0,0,0,13,467256,0,0,0
2015-03-03,"S1F0LD2C",0,72472608,0,0,1,13,467256,0,0,0,131411448,0,0,0,13,467256,0,0,0
2015-03-04,"S1F0LD2C",0,200018984,0,0,1,13,467256,0,0,0,72472608,0,0,1,13,467256,0,0,0
2015-03-05,"S1F0LD2C",0,133904840,0,0,7,13,467257,0,0,0,200018984,0,0,1,13,467256,0,0,0
2015-03-06,"S1F0LD2C",0,220118744,0,0,9,13,467260,0,0,0,133904840,0,0,7,13,467257,0,0,0
2015-03-07,"S1F0LD2C",0,178650488,0,0,9,13,467260,0,0,0,220118744,0,0,9,13,467260,0,0,0
2015-03-08,"S1F0LD2C",0,160287144,0,0,9,13,467260,0,0,0,178650488,0,0,9,13,467260,0,0,0
2015-03-09,"S1F0LD2C",0,58458256,0,0,18,13,467260,0,0,0,160287144,0,0,9,13,467260,0,0,0
